gene,rpkm_normal,rpkm_tumoral,chromosome,p_or_q,locus
DQ588406|?_calculated,0.0002,0,,,
SCGB1D1|10648_calculated,0.0001,0.024,11,q,
DQ579654|?_calculated,0.0001,0.0205,,,
CT45A4|441520_calculated,0.0001,0.0059,X,q,
Mir_544|?|24of34_calculated,0.0001,0.004,,,
MIR188|406964_calculated,0.0001,0.0039,X,p,
RN7SK|125050|22of128_calculated,0.0001,0.0036,6,p,
TRNA_Asn|?|31of32_calculated,0.0001,0.0036,,,
MIR548I3|100302186_calculated,0.0001,0.0024,8,p,
U6|?|104of178_calculated,0.0001,0.0024,,,
OR10H4|126541_calculated,0.0001,0.0021,19,p,
U6|?|111of178_calculated,0.0001,0.002,,,
DQ585755|?_calculated,0.0001,0.0018,,,
CXorf49|100130361|2of2_calculated,0.0001,0.0016,X,q,
TRIM64C|646754_calculated,0.0001,0.0016,11,p,
5S_rRNA|?|25of139_calculated,0.0001,0.0014,,,
FAM75A2|642265|2of2_calculated,0.0001,0.0014,,,
PRAMEF10|343071|2of2_calculated,0.0001,0.0013,1,p,
MTRNR2L5|100463289_calculated,0.0001,0.0012,10,q,
DQ599768|?|1of4_calculated,0.0001,0.0011,,,
AK097686|?|1of2_calculated,0.0001,0.001,,,
FAM75A2|642265|1of2_calculated,0.0001,0.001,,,
SNAR-A3|100169951|10of10_calculated,0.0001,0.0009,19,q,
SNORD115-17|100033455|3of3_calculated,0.0001,0.0009,15,q,
DQ595299|?_calculated,0.0001,0.0009,,,
Mir_584|?|48of49_calculated,0.0001,0.0007,,,
SNAR-A3|100169951|9of10_calculated,0.0001,0.0006,19,q,
AGSK1|80154|3of3_calculated,0.0001,0.0004,,,
REXO1L1|254958|5of5_calculated,0.0001,0.0004,,,
XAGE1D|9503|3of5_calculated,0.0001,0.0003,X,p,
OR10G9|219870_calculated,0.0001,0.0003,11,q,
LOC606724|606724_calculated,0.0001,0.0003,,,
FAM197Y2P|252946|5of5_calculated,0.0001,0.0003,,,
CENPVP1|389857|1of2_calculated,0.0001,0.0002,X,p,
ZNF705A|440077|2of2_calculated,0.0001,0.0002,12,p,
LOC440297|440297|3of3_calculated,0.0001,0.0002,,,
AK302545|?|2of2_calculated,0.0001,0.0002,,,
GOLGA2P2Y|84559|2of2_calculated,0.0001,0.0001,Y,q,
ZNF705D|728957_calculated,0.0001,0.0001,8,p,
FRG2C|100288801|1of2_calculated,0.0001,0.0001,3,p,
AMY1B|277|2of2_calculated,0.0001,0.0001,1,p,
HIST2H2AA3|8337|1of2_calculated,0.0001,0.0001,1,q,
HIST2H4A|8370|2of2_calculated,0.0001,0.0001,1,q,
PDZK1P1|728939_calculated,0.0001,0.0001,1,q,
LOC642826|642826|1of2_calculated,0.0001,0.0001,,,
AK129567|?_calculated,0.0001,0.0001,,,
AK310876|?|2of4_calculated,0.0001,0.0001,,,
TTTY9A|83864|2of2_calculated,0.0001,0,Y,q,
POTED|317754|1of2_calculated,0.0001,0,21,q,
POTEB|339010|1of2_calculated,0.0001,0,15,q,
POTEB|339010|2of2_calculated,0.0001,0,15,q,
ZNF26|7574|1of2_calculated,0.0001,0,12,q,
ZNF84|7637|1of2_calculated,0.0001,0,12,q,
DL490867|?|1of3_calculated,0.0001,0,,,
DQ580080|?|1of8_calculated,0.0001,0,,,
DQ601334|?_calculated,0,0.0515,,,
DQ596290|?_calculated,0,0.049,,,
DQ599657|?_calculated,0,0.0395,,,
DQ575377|?_calculated,0,0.0232,,,
DQ575530|?_calculated,0,0.0222,,,
DQ582841|?_calculated,0,0.0211,,,
DQ575895|?_calculated,0,0.021,,,
DQ570748|?_calculated,0,0.0196,,,
DQ593990|?_calculated,0,0.0191,,,
DQ573704|?_calculated,0,0.0171,,,
Mir_548|?|1of83_calculated,0,0.015,,,
DQ595048|?|3of13_calculated,0,0.013,,,
DQ588542|?_calculated,0,0.0119,,,
GAGE12I|26748|2of2_calculated,0,0.011,X,p,
BC040412|?_calculated,0,0.0108,,,
DQ589456|?_calculated,0,0.0103,,,
DD413682|?|4of10_calculated,0,0.01,,,
DQ575512|?_calculated,0,0.01,,,
5S_rRNA|?|9of139_calculated,0,0.01,,,
DQ589171|?_calculated,0,0.0097,,,
DQ597811|?|2of3_calculated,0,0.0097,,,
LCE3C|353144_calculated,0,0.0093,1,q,
JA611272|?|2of2_calculated,0,0.0093,,,
DQ601330|?_calculated,0,0.0089,,,
DQ599820|?|2of2_calculated,0,0.0087,,,
TRNA_Phe|?|11of11_calculated,0,0.0084,,,
DQ572928|?_calculated,0,0.0081,,,
U6|?|42of178_calculated,0,0.0079,,,
TRNA_Ala|?|34of43_calculated,0,0.0079,,,
DQ601342|?|1of8_calculated,0,0.0077,,,
DQ597811|?|1of3_calculated,0,0.0077,,,
DQ582484|?|3of4_calculated,0,0.0076,,,
DQ572285|?_calculated,0,0.0075,,,
MIR510|574515_calculated,0,0.0073,X,q,
Mir_544|?|8of34_calculated,0,0.0073,,,
Mir_562|?|7of15_calculated,0,0.0072,,,
DQ572814|?_calculated,0,0.0069,,,
TRNA|?|65of66_calculated,0,0.0068,,,
MIR4535|100616415_calculated,0,0.0067,22,,
MIR3141|100422950_calculated,0,0.0067,5,,
TRNA|?|54of66_calculated,0,0.0066,,,
Mir_548|?|61of83_calculated,0,0.0066,,,
DQ590472|?_calculated,0,0.0063,,,
MIR3924|100500834_calculated,0,0.0062,10,,
DQ583379|?_calculated,0,0.006,,,
DQ593908|?_calculated,0,0.0059,,,
DQ572701|?_calculated,0,0.0057,,,
TRNA_Pseudo|?|45of100_calculated,0,0.0057,,,
DQ582073|?|6of9_calculated,0,0.0056,,,
DQ582208|?|2of2_calculated,0,0.0056,,,
DQ598045|?_calculated,0,0.0055,,,
DQ573684|?|22of23_calculated,0,0.0054,,,
L07266|?|1of2_calculated,0,0.0054,,,
Mir_544|?|14of34_calculated,0,0.0054,,,
SNAR-C2|100170218|2of3_calculated,0,0.0053,19,q,
U6|?|44of178_calculated,0,0.0053,,,
5S_rRNA|?|85of139_calculated,0,0.0053,,,
MIR489|574442_calculated,0,0.0052,7,q,
DQ574760|?|2of2_calculated,0,0.0052,,,
TRNA|?|53of66_calculated,0,0.0052,,,
DQ573006|?_calculated,0,0.0052,,,
DQ585129|?_calculated,0,0.0051,,,
DQ595787|?|4of10_calculated,0,0.0051,,,
DQ596041|?|3of3_calculated,0,0.005,,,
Mir_652|?|10of17_calculated,0,0.005,,,
TRNA_Pseudo|?|40of100_calculated,0,0.005,,,
DQ582484|?|2of4_calculated,0,0.0049,,,
DQ592688|?_calculated,0,0.0048,,,
DQ600587|?|4of4_calculated,0,0.0048,,,
SNORD112|692215|7of18_calculated,0,0.0047,14,q,
U7|?|7of35_calculated,0,0.0047,,,
TRNA|?|64of66_calculated,0,0.0047,,,
CT45A2|728911_calculated,0,0.0046,X,q,
MIR211|406993_calculated,0,0.0045,15,q,
DQ573684|?|2of23_calculated,0,0.0044,,,
L07266|?|2of2_calculated,0,0.0043,,,
DQ570150|?|4of11_calculated,0,0.0043,,,
DQ595787|?|5of10_calculated,0,0.0043,,,
SNORD112|692215|3of18_calculated,0,0.0042,14,q,
SNAR-A1|100126798|1of2_calculated,0,0.0041,19,q,
DQ576962|?|2of2_calculated,0,0.0041,,,
DQ571874|?|2of2_calculated,0,0.004,,,
DQ577480|?_calculated,0,0.0039,,,
DQ586256|?_calculated,0,0.0039,,,
DQ585402|?_calculated,0,0.0039,,,
5S_rRNA|?|74of139_calculated,0,0.0039,,,
DQ595048|?|6of13_calculated,0,0.0038,,,
DQ571479|?|3of11_calculated,0,0.0038,,,
DQ575686|?|2of7_calculated,0,0.0038,,,
DQ574353|?_calculated,0,0.0038,,,
DQ600292|?_calculated,0,0.0038,,,
DL491209|?_calculated,0,0.0038,,,
DQ596042|?|4of6_calculated,0,0.0038,,,
MIR4291|100422927_calculated,0,0.0037,9,,
MIR129-1|406917_calculated,0,0.0037,7,q,
DQ577812|?_calculated,0,0.0037,,,
DQ588973|?|1of5_calculated,0,0.0037,,,
DQ600333|?_calculated,0,0.0037,,,
MIR122|406906_calculated,0,0.0036,18,q,
MIR3663|100500893_calculated,0,0.0036,10,q,
Mir_548|?|12of83_calculated,0,0.0036,,,
DQ597986|?_calculated,0,0.0036,,,
TRNA|?|2of66_calculated,0,0.0036,,,
5S_rRNA|?|112of139_calculated,0,0.0036,,,
DEFB115|245929_calculated,0,0.0035,20,q,
SNORD115-44|100033818_calculated,0,0.0035,15,q,
DQ580359|?_calculated,0,0.0035,,,
DQ590394|?|2of3_calculated,0,0.0035,,,
DQ582047|?_calculated,0,0.0035,,,
Mir_548|?|29of83_calculated,0,0.0035,,,
DQ595787|?|6of10_calculated,0,0.0035,,,
MIR4300|100422823_calculated,0,0.0034,11,,
DQ590589|?|15of26_calculated,0,0.0034,,,
JA536067|?_calculated,0,0.0034,,,
DQ592701|?_calculated,0,0.0034,,,
TRNA_Pseudo|?|60of100_calculated,0,0.0034,,,
TRNA_Cys|?|17of29_calculated,0,0.0034,,,
DQ585837|?_calculated,0,0.0034,,,
DQ579129|?|1of2_calculated,0,0.0034,,,
KRTAP19-1|337882_calculated,0,0.0033,21,q,
MIR3591|100616357_calculated,0,0.0033,18,,
MIR1275|100302123_calculated,0,0.0033,6,,
DQ601595|?_calculated,0,0.0033,,,
DQ582484|?|4of4_calculated,0,0.0033,,,
TTTY19|252952_calculated,0,0.0032,Y,p,
DQ596473|?_calculated,0,0.0032,,,
DM119539|?_calculated,0,0.0032,,,
DQ591448|?_calculated,0,0.0032,,,
TRNA_Arg|?|10of22_calculated,0,0.0032,,,
U3|?|7of12_calculated,0,0.0032,,,
DQ580770|?|5of5_calculated,0,0.0032,,,
TRNA_Asn|?|19of32_calculated,0,0.0031,,,
DQ595048|?|9of13_calculated,0,0.0031,,,
Mir_548|?|72of83_calculated,0,0.0031,,,
DQ592096|?_calculated,0,0.0031,,,
MIR4776-1|100616267_calculated,0,0.003,2,,
MIR4776-2|100616472_calculated,0,0.003,2,,
DQ579489|?_calculated,0,0.003,,,
TRNA|?|55of66_calculated,0,0.003,,,
U7|?|17of35_calculated,0,0.003,,,
MIR4328|100422932_calculated,0,0.0029,X,,
MIR208B|100126336_calculated,0,0.0029,14,q,
DQ594388|?_calculated,0,0.0029,,,
DQ600792|?|3of6_calculated,0,0.0029,,,
DQ589679|?_calculated,0,0.0029,,,
MIR515-1|574462|2of2_calculated,0,0.0028,19,q,
Y_RNA|?|26of90_calculated,0,0.0028,,,
DQ570464|?_calculated,0,0.0028,,,
DQ596663|?_calculated,0,0.0028,,,
DQ591184|?_calculated,0,0.0028,,,
DQ599799|?|2of3_calculated,0,0.0028,,,
MIR4465|100616180_calculated,0,0.0027,6,,
DQ595965|?_calculated,0,0.0027,,,
DQ586142|?|1of6_calculated,0,0.0027,,,
DQ593188|?|2of3_calculated,0,0.0027,,,
MTRNR2L9|100463487_calculated,0,0.0026,6,q,
DQ597487|?_calculated,0,0.0026,,,
DQ580770|?|1of5_calculated,0,0.0026,,,
PCDH11X|27328|2of2_calculated,0,0.0025,X,q,
MIR4318|100422857_calculated,0,0.0025,18,,
DQ598733|?_calculated,0,0.0025,,,
DQ577739|?_calculated,0,0.0025,,,
DQ591735|?|1of8_calculated,0,0.0025,,,
SPANXN5|494197_calculated,0,0.0024,X,p,
MIR4508|100616275_calculated,0,0.0024,15,,
MIR4303|100422924_calculated,0,0.0024,12,,
5S_rRNA|?|134of139_calculated,0,0.0024,,,
CoTC_ribozyme|?_calculated,0,0.0024,,,
DQ584505|?_calculated,0,0.0024,,,
DQ595234|?_calculated,0,0.0024,,,
DQ574368|?_calculated,0,0.0024,,,
Mir_548|?|7of83_calculated,0,0.0024,,,
TRNA|?|8of66_calculated,0,0.0024,,,
DQ599716|?|3of4_calculated,0,0.0024,,,
5S_rRNA|?|7of139_calculated,0,0.0024,,,
DQ592861|?_calculated,0,0.0024,,,
Mir_340|?|4of12_calculated,0,0.0024,,,
DQ598729|?_calculated,0,0.0024,,,
SNORD115-39|100033813_calculated,0,0.0023,15,q,
DQ570469|?_calculated,0,0.0023,,,
DQ576722|?_calculated,0,0.0023,,,
Y_RNA|?|32of90_calculated,0,0.0023,,,
DQ594666|?_calculated,0,0.0023,,,
DQ597235|?|3of5_calculated,0,0.0023,,,
DQ584412|?_calculated,0,0.0023,,,
Mir_548|?|52of83_calculated,0,0.0023,,,
MIR890|100126303_calculated,0,0.0022,X,q,
KRTAP19-7|337974_calculated,0,0.0022,21,q,
MIR4643|100616174_calculated,0,0.0022,6,,
DQ576585|?_calculated,0,0.0022,,,
DQ571479|?|4of11_calculated,0,0.0022,,,
DQ600899|?_calculated,0,0.0022,,,
DQ571479|?|1of11_calculated,0,0.0022,,,
U6|?|139of178_calculated,0,0.0022,,,
TRNA_Met|?|12of20_calculated,0,0.0022,,,
KRTAP20-3|337985_calculated,0,0.0021,21,q,
SNORD115-28|100036565_calculated,0,0.0021,15,q,
HH834010|?|2of6_calculated,0,0.0021,,,
DQ595048|?|10of13_calculated,0,0.0021,,,
DQ591334|?_calculated,0,0.0021,,,
TRNA|?|59of66_calculated,0,0.0021,,,
Metazoa_SRP|?|83of109_calculated,0,0.0021,,,
U6|?|117of178_calculated,0,0.0021,,,
TRNA_Pseudo|?|38of100_calculated,0,0.0021,,,
JA668106|?|3of4_calculated,0,0.0021,,,
DQ585921|?_calculated,0,0.002,,,
DQ588090|?_calculated,0,0.002,,,
Metazoa_SRP|?|16of109_calculated,0,0.002,,,
DQ587284|?_calculated,0,0.002,,,
JA611295|?_calculated,0,0.002,,,
U2|?|11of21_calculated,0,0.002,,,
DQ599155|?_calculated,0,0.002,,,
AK057304|?_calculated,0,0.002,,,
KRTAP6-1|337966_calculated,0,0.0019,21,q,
DQ579844|?_calculated,0,0.0019,,,
DQ584103|?_calculated,0,0.0019,,,
DQ585583|?_calculated,0,0.0019,,,
DQ595853|?_calculated,0,0.0019,,,
DQ582260|?|9of11_calculated,0,0.0019,,,
DQ599716|?|2of4_calculated,0,0.0019,,,
JA611294|?_calculated,0,0.0019,,,
Mir_584|?|24of49_calculated,0,0.0019,,,
DQ588689|?_calculated,0,0.0018,,,
DQ582666|?|4of5_calculated,0,0.0018,,,
DQ588428|?_calculated,0,0.0018,,,
DQ597589|?_calculated,0,0.0018,,,
JA429730|?|16of18_calculated,0,0.0018,,,
JA611291|?_calculated,0,0.0018,,,
DQ593368|?|2of2_calculated,0,0.0018,,,
DQ573684|?|1of23_calculated,0,0.0018,,,
5S_rRNA|?|103of139_calculated,0,0.0018,,,
DQ601567|?|2of2_calculated,0,0.0018,,,
KRTAP20-1|337975_calculated,0,0.0017,21,q,
MIR655|724025_calculated,0,0.0017,14,q,
SNORD113-7|767567_calculated,0,0.0017,14,q,
TRNA|?|66of66_calculated,0,0.0017,,,
DQ595146|?_calculated,0,0.0017,,,
TRNA_Pseudo|?|25of100_calculated,0,0.0017,,,
U6|?|45of178_calculated,0,0.0017,,,
DQ585215|?_calculated,0,0.0017,,,
DQ594309|?|2of5_calculated,0,0.0017,,,
DQ573965|?|2of2_calculated,0,0.0017,,,
TRNA|?|4of66_calculated,0,0.0017,,,
TRNA_Pseudo|?|67of100_calculated,0,0.0017,,,
U6|?|119of178_calculated,0,0.0017,,,
DQ589313|?_calculated,0,0.0017,,,
DQ589422|?_calculated,0,0.0017,,,
TRNA_Met|?|18of20_calculated,0,0.0017,,,
DQ595787|?|7of10_calculated,0,0.0017,,,
Mir_544|?|16of34_calculated,0,0.0017,,,
MIR2392|100616495_calculated,0,0.0016,14,,
OR6C74|254783_calculated,0,0.0016,12,q,
Mir_584|?|47of49_calculated,0,0.0016,,,
DQ588034|?_calculated,0,0.0016,,,
DQ588228|?_calculated,0,0.0016,,,
DQ592142|?_calculated,0,0.0016,,,
DQ573937|?_calculated,0,0.0016,,,
Mir_154|?|5of6_calculated,0,0.0016,,,
DQ579907|?|1of2_calculated,0,0.0016,,,
DQ594674|?_calculated,0,0.0016,,,
DQ584752|?_calculated,0,0.0016,,,
DQ570062|?_calculated,0,0.0016,,,
Mir_562|?|10of15_calculated,0,0.0016,,,
DQ587023|?_calculated,0,0.0016,,,
DQ574660|?|1of2_calculated,0,0.0016,,,
JA668106|?|2of4_calculated,0,0.0016,,,
OR52Z1|283110_calculated,0,0.0015,11,p,
RN7SK|125050|18of128_calculated,0,0.0015,6,p,
TRNA_Pseudo|?|89of100_calculated,0,0.0015,,,
DJ439558|?_calculated,0,0.0015,,,
U6|?|58of178_calculated,0,0.0015,,,
DQ572425|?_calculated,0,0.0015,,,
DQ576346|?_calculated,0,0.0015,,,
DQ593189|?_calculated,0,0.0015,,,
Mir_652|?|7of17_calculated,0,0.0015,,,
DQ601344|?_calculated,0,0.0015,,,
DQ595048|?|7of13_calculated,0,0.0015,,,
DQ578037|?_calculated,0,0.0015,,,
DQ591120|?_calculated,0,0.0015,,,
DQ592678|?_calculated,0,0.0015,,,
Mir_684|?|7of7_calculated,0,0.0015,,,
TRNA|?|58of66_calculated,0,0.0015,,,
Mir_548|?|58of83_calculated,0,0.0015,,,
DQ584979|?_calculated,0,0.0015,,,
DQ587803|?_calculated,0,0.0015,,,
DQ599872|?|4of8_calculated,0,0.0015,,,
KRTAP2-1|81872_calculated,0,0.0014,17,q,
SNORD115-17|100033455|2of3_calculated,0,0.0014,15,q,
MIR4679-1|100616128_calculated,0,0.0014,10,,
MIR4679-2|100616192_calculated,0,0.0014,10,,
RN7SK|125050|35of128_calculated,0,0.0014,6,p,
MIR3668|100500879_calculated,0,0.0014,6,,
DQ587539|?|26of27_calculated,0,0.0014,,,
U6|?|60of178_calculated,0,0.0014,,,
DQ576584|?_calculated,0,0.0014,,,
DQ594785|?_calculated,0,0.0014,,,
DQ596164|?|2of2_calculated,0,0.0014,,,
DQ574970|?_calculated,0,0.0014,,,
DD413687|?_calculated,0,0.0014,,,
Mir_584|?|2of49_calculated,0,0.0014,,,
5S_rRNA|?|92of139_calculated,0,0.0014,,,
DQ583986|?_calculated,0,0.0014,,,
DQ596352|?|2of2_calculated,0,0.0014,,,
OR5AR1|219493_calculated,0,0.0013,11,q,
OR5D18|219438_calculated,0,0.0013,11,q,
RN7SK|125050|83of128_calculated,0,0.0013,6,p,
MIR548F2|100313771_calculated,0,0.0013,2,q,
MIR3675|100500876|1of3_calculated,0,0.0013,1,,
5S_rRNA|?|131of139_calculated,0,0.0013,,,
DQ583616|?_calculated,0,0.0013,,,
Mico1|?_calculated,0,0.0013,,,
TRNA_Thr|?|7of19_calculated,0,0.0013,,,
5S_rRNA|?|17of139_calculated,0,0.0013,,,
Mir_340|?|1of12_calculated,0,0.0013,,,
DQ586378|?_calculated,0,0.0013,,,
Mir_584|?|3of49_calculated,0,0.0013,,,
DD413682|?|7of10_calculated,0,0.0013,,,
MIR96|407053_calculated,0,0.0012,7,q,
RN7SK|125050|24of128_calculated,0,0.0012,6,p,
MIR30A|407029_calculated,0,0.0012,6,q,
Mir_544|?|9of34_calculated,0,0.0012,,,
DQ574214|?_calculated,0,0.0012,,,
DQ575869|?_calculated,0,0.0012,,,
LOC440041|440041_calculated,0,0.0012,,,
Metazoa_SRP|?|42of109_calculated,0,0.0012,,,
DQ582260|?|4of11_calculated,0,0.0012,,,
DQ582474|?_calculated,0,0.0012,,,
DQ590589|?|16of26_calculated,0,0.0012,,,
Mir_548|?|14of83_calculated,0,0.0012,,,
Mir_633|?|3of12_calculated,0,0.0012,,,
DQ582939|?|6of11_calculated,0,0.0012,,,
JA429730|?|4of18_calculated,0,0.0012,,,
DQ586005|?_calculated,0,0.0012,,,
DQ584777|?_calculated,0,0.0012,,,
U6|?|10of178_calculated,0,0.0012,,,
JA536032|?|1of2_calculated,0,0.0012,,,
DQ587590|?_calculated,0,0.0012,,,
Mir_652|?|11of17_calculated,0,0.0012,,,
DQ583164|?|1of3_calculated,0,0.0012,,,
5S_rRNA|?|71of139_calculated,0,0.0012,,,
Mir_105|?|3of3_calculated,0,0.0012,,,
KRTAP21-1|337977_calculated,0,0.0011,21,q,
SNORD37|26812|2of2_calculated,0,0.0011,19,p,
GOLGA6L1|283767|3of3_calculated,0,0.0011,15,q,
SNORD115-38|100033812_calculated,0,0.0011,15,q,
MIR541|100126308_calculated,0,0.0011,14,q,
MIR3974|100616279_calculated,0,0.0011,12,,
OR5M1|390168_calculated,0,0.0011,11,q,
SERF1A|8293|1of2_calculated,0,0.0011,5,q,
Y_RNA|?|84of90_calculated,0,0.0011,,,
DQ576996|?_calculated,0,0.0011,,,
DQ577434|?_calculated,0,0.0011,,,
DQ582858|?_calculated,0,0.0011,,,
DQ595026|?_calculated,0,0.0011,,,
DQ591735|?|3of8_calculated,0,0.0011,,,
DQ596015|?_calculated,0,0.0011,,,
TRNA|?|51of66_calculated,0,0.0011,,,
DQ591515|?_calculated,0,0.0011,,,
DQ575175|?_calculated,0,0.0011,,,
DQ579071|?_calculated,0,0.0011,,,
DQ583382|?_calculated,0,0.0011,,,
DQ593162|?_calculated,0,0.0011,,,
Mir_548|?|53of83_calculated,0,0.0011,,,
DQ574826|?_calculated,0,0.0011,,,
MIR767|768215_calculated,0,0.001,X,q,
MIR2053|100302225_calculated,0,0.001,8,,
RN7SK|125050|59of128_calculated,0,0.001,6,p,
RN7SK|125050|61of128_calculated,0,0.001,6,p,
SNORD95|619570|2of2_calculated,0,0.001,5,q,
5S_rRNA|?|38of139_calculated,0,0.001,,,
DQ582888|?_calculated,0,0.001,,,
Y_RNA|?|28of90_calculated,0,0.001,,,
DQ591735|?|2of8_calculated,0,0.001,,,
DQ599251|?_calculated,0,0.001,,,
Mir_548|?|17of83_calculated,0,0.001,,,
DQ586415|?|1of6_calculated,0,0.001,,,
DQ570124|?|1of2_calculated,0,0.001,,,
DQ590893|?_calculated,0,0.001,,,
DQ597648|?_calculated,0,0.001,,,
TRNA_Glu|?|9of24_calculated,0,0.001,,,
Mir_544|?|21of34_calculated,0,0.001,,,
DQ570403|?_calculated,0,0.001,,,
DQ578421|?_calculated,0,0.001,,,
DQ578525|?_calculated,0,0.001,,,
DQ592196|?_calculated,0,0.001,,,
DQ595048|?|1of13_calculated,0,0.001,,,
TTTY22|252954_calculated,0,0.0009,Y,p,
MIR3201|100422916_calculated,0,0.0009,22,,
SNORD115-31|100033805_calculated,0,0.0009,15,q,
MIR3919|100500803_calculated,0,0.0009,3,,
MIR885|100126334_calculated,0,0.0009,3,p,
RNU4ATAC|100151683|1of8_calculated,0,0.0009,2,q,
OR2T1|26696_calculated,0,0.0009,1,q,
DQ585153|?_calculated,0,0.0009,,,
DQ587623|?_calculated,0,0.0009,,,
DQ593003|?_calculated,0,0.0009,,,
DQ576810|?_calculated,0,0.0009,,,
DQ578199|?|5of8_calculated,0,0.0009,,,
DQ586526|?|1of7_calculated,0,0.0009,,,
DQ593627|?|1of5_calculated,0,0.0009,,,
JA429730|?|3of18_calculated,0,0.0009,,,
DQ600587|?|1of4_calculated,0,0.0009,,,
TRNA_Leu|?|29of37_calculated,0,0.0009,,,
DQ581767|?_calculated,0,0.0009,,,
Metazoa_SRP|?|77of109_calculated,0,0.0009,,,
DQ586217|?_calculated,0,0.0009,,,
TRNA_Met|?|14of20_calculated,0,0.0009,,,
MIR1264|100302251_calculated,0,0.0008,X,,
MIR1468|100302115_calculated,0,0.0008,X,,
MIR19B2|406981_calculated,0,0.0008,X,q,
MIR3169|100422973_calculated,0,0.0008,13,,
MIR873|100126316_calculated,0,0.0008,9,p,
MIR216B|100126319_calculated,0,0.0008,2,p,
LCE3B|353143_calculated,0,0.0008,1,q,
TRNA_Asp|?|18of18_calculated,0,0.0008,,,
TRNA_Pseudo|?|87of100_calculated,0,0.0008,,,
DQ571263|?_calculated,0,0.0008,,,
DQ583612|?_calculated,0,0.0008,,,
DQ595261|?_calculated,0,0.0008,,,
DQ581687|?_calculated,0,0.0008,,,
DQ572059|?_calculated,0,0.0008,,,
DQ583414|?_calculated,0,0.0008,,,
DQ595048|?|12of13_calculated,0,0.0008,,,
DQ576896|?|2of2_calculated,0,0.0008,,,
DQ577530|?|4of4_calculated,0,0.0008,,,
DQ585295|?|2of2_calculated,0,0.0008,,,
DQ578661|?|1of3_calculated,0,0.0008,,,
DQ589220|?_calculated,0,0.0008,,,
DQ583118|?|1of2_calculated,0,0.0008,,,
DQ578079|?_calculated,0,0.0008,,,
Y_RNA|?|49of90_calculated,0,0.0008,,,
DQ592375|?_calculated,0,0.0008,,,
DQ593488|?_calculated,0,0.0008,,,
Mir_105|?|1of3_calculated,0,0.0008,,,
MIR448|554212_calculated,0,0.0007,X,q,
SNORD115-9|100033446|1of2_calculated,0,0.0007,15,q,
MIR3167|100422918_calculated,0,0.0007,11,,
OR4S2|219431_calculated,0,0.0007,11,q,
TRNA_Leu|?|31of37_calculated,0,0.0007,,,
DQ569946|?_calculated,0,0.0007,,,
DQ597700|?_calculated,0,0.0007,,,
U3|?|4of12_calculated,0,0.0007,,,
DQ588300|?_calculated,0,0.0007,,,
DQ590289|?_calculated,0,0.0007,,,
DQ580013|?_calculated,0,0.0007,,,
DQ594380|?_calculated,0,0.0007,,,
DQ576083|?_calculated,0,0.0007,,,
DQ580080|?|7of8_calculated,0,0.0007,,,
DQ586114|?_calculated,0,0.0007,,,
DQ573573|?_calculated,0,0.0007,,,
5S_rRNA|?|97of139_calculated,0,0.0007,,,
DQ595081|?_calculated,0,0.0007,,,
Mir_562|?|5of15_calculated,0,0.0007,,,
JA660803|?|2of3_calculated,0,0.0007,,,
MIR105-2|406898_calculated,0,0.0006,X,q,
MIR384|494333_calculated,0,0.0006,X,q,
KRTAP13-3|337960_calculated,0,0.0006,21,q,
RN7SK|125050|48of128_calculated,0,0.0006,6,p,
RN7SK|125050|42of128_calculated,0,0.0006,6,p,
JA429730|?|17of18_calculated,0,0.0006,,,
JA611286|?_calculated,0,0.0006,,,
DQ577389|?_calculated,0,0.0006,,,
DQ592890|?_calculated,0,0.0006,,,
DQ577137|?_calculated,0,0.0006,,,
DQ573684|?|9of23_calculated,0,0.0006,,,
DQ575741|?|5of5_calculated,0,0.0006,,,
DQ595216|?|2of3_calculated,0,0.0006,,,
TRNA_Pseudo|?|19of100_calculated,0,0.0006,,,
DQ570768|?_calculated,0,0.0006,,,
DQ571391|?|1of8_calculated,0,0.0006,,,
DQ574249|?_calculated,0,0.0006,,,
DQ570262|?_calculated,0,0.0006,,,
DQ588286|?_calculated,0,0.0006,,,
DQ589620|?_calculated,0,0.0006,,,
DQ600844|?_calculated,0,0.0006,,,
DQ590589|?|5of26_calculated,0,0.0006,,,
DQ573684|?|4of23_calculated,0,0.0006,,,
DQ590589|?|8of26_calculated,0,0.0006,,,
TRNA_Pseudo|?|58of100_calculated,0,0.0006,,,
DQ570150|?|6of11_calculated,0,0.0006,,,
Mir_562|?|6of15_calculated,0,0.0006,,,
TRNA_Pseudo|?|50of100_calculated,0,0.0006,,,
DQ597036|?_calculated,0,0.0006,,,
DQ597149|?|2of2_calculated,0,0.0006,,,
PRY|9081|1of4_calculated,0,0.0005,Y,q,
SNORD115-15|100033453_calculated,0,0.0005,15,q,
SNORD115-27|100036564_calculated,0,0.0005,15,q,
OR5B17|219965_calculated,0,0.0005,11,q,
DUX4|22947|1of2_calculated,0,0.0005,4,q,
DQ576099|?_calculated,0,0.0005,,,
DQ585551|?_calculated,0,0.0005,,,
DQ595071|?_calculated,0,0.0005,,,
DQ578350|?_calculated,0,0.0005,,,
DQ584348|?_calculated,0,0.0005,,,
DQ595091|?|1of2_calculated,0,0.0005,,,
DQ575242|?|1of3_calculated,0,0.0005,,,
DQ576060|?|3of4_calculated,0,0.0005,,,
DQ581594|?|5of6_calculated,0,0.0005,,,
